marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
FR,17870095,R1DSG15LS09E0T,B007C9TS3W,521779257,"Moviefone - Movies, Trailers, Showtimes & Tickets",Mobile_Apps,3,0,0,N,Y,GREAT APP FOR MOVIES,Great way to see. previews of  movies.,2015-02-21
FR,47786700,R2HP5K8ERJ1I3A,B00K6NOTGM,803400162,Trivia Crack (Ad Free),Mobile_Apps,5,0,0,N,Y,Five Stars,love it!,2015-02-21
FR,9782262,RVXVG79FBAEWW,B00T6XTNAA,8400655,Amaranthine Voyage: The Tree of Life Collector's Edition,Mobile_Apps,5,0,0,N,Y,Five Stars,Excellen,2015-02-21
FR,24457912,R3VTA7L33PO0SH,B0066T8JRK,704612871,THE GAME OF LIFE,Mobile_Apps,5,0,0,N,Y,Five Stars,I love it!!,2015-02-21
US,52969832,R2Y5DSPGI9VDSD,B00MNYTWMI,174964168,Midnight Castle – A Free Hidden Object Mystery Game for Fire! Find objects and solve puzzles!,Mobile_Apps,3,0,0,N,Y,Three Stars,Ok but a little too much.,2015-02-21
US,20028871,RX8D374Y119UM,B00CREXAVS,193074175,Bridge V+,Mobile_Apps,4,0,0,N,Y,Bridge V +,I am really enjoying this site.  I am new at Bridge and it gives me the opportunity to practice.  The only down side Is there is one advertiser that I have a hard time getting to close so I can continue playing.  The others I read and can close when ready.,2015-02-21
US,6470145,R3GGYJ3YRZK929,B00KVTPXUW,453750541,Run,Mobile_Apps,5,0,0,N,Y,AMAZING,This a super fun game for any ages. You can unlock cool new characters.<br />You should totally get this game.,2015-02-21
US,14498811,R2OAFYV0BM32RA,B00QW8TYWO,828652896,Crossy Road,Mobile_Apps,3,0,0,N,Y,Three Stars,"Fun and addictive to play, but locks up frequently.",2015-02-21
US,14277598,RM4VU62LZFV9Y,B00I0GS2SS,586009502,YouTube,Mobile_Apps,5,0,0,N,Y,Five Stars,Hi,2015-02-21
US,1120460,RTJJDETYBBQ3O,B00N1HONIO,578182527,Five Nights at Freddy's,Mobile_Apps,5,0,0,N,Y,great,Great representation although more difficult. Otherwise fantastic. (  and don't buy the cheat you cheaters),2015-02-21
US,11062407,R1XIDCPF74GY5I,B00BMK357W,960580295,Pop The Fruit 2 : Puzzle Candy Bubble (Acorn to Catch) - from Panda Tap Mania Studios,Mobile_Apps,2,0,0,N,Y,Two Stars,Too much flashing advertizement that is distracting!,2015-02-21
CU,4789172,R1HU4QWT11YT3Y,B00LC93GCC,400664486,You Must Escape 2,Mobile_Apps,3,0,0,N,Y,Repetitive,The first few rooms give the formula for the remainder. Mix it up a little and throw in some curveballs here and there,2015-02-21
CU,36900658,R2QVQH6QLGLS7M,B007C93QJ4,110918636,Yoga for All,Mobile_Apps,3,0,0,N,Y,poses yes but cartoonish yes,App is great for some poses but it is comical in some of the drawing of poses was informative but still clowning but it was free!,2015-02-21
CU,45978357,R2YNQT4J1ITMZJ,B005ZXWMUS,607278579,Netflix,Mobile_Apps,5,0,0,N,Y,Five Stars,It worked well. Very clear image.,2015-02-21
CU,5686212,R1GVHVKIQ9KRIV,B00QW8TYWO,828652896,Crossy Road,Mobile_Apps,5,0,1,N,Y,fun and addictive,Omg I love this app so much I play it non stop its so easy to get skin and it brings back the old school games it Is my favorite game for sure I think everyone should get this app so yeah thus game is awsome,2015-02-21
CU,52216064,R25THNFY0DCW8R,B004HXHVZ8,245809110,Flixster,Mobile_Apps,5,0,0,N,Y,great app with ultraviolet,Great application that works nicely with my ultraviolet library,2015-02-21
CU,5866884,R3N01GVWNKH453,B00E8KLWB4,488246640,The Secret Society® - Hidden Mystery,Mobile_Apps,4,0,0,N,Y,Great Fun,This game is highly entertaining!!! Just wish it wouldn't take so long to build up more life to continue playing. Visually beautiful. Would highly recommend!,2015-02-21
CU,24012555,R33N785Y5SRLAR,B00FAPF5U0,46324555,Candy Crush Saga,Mobile_Apps,5,0,0,N,Y,A++,Great game.,2015-02-21
CU,47476483,R23ILY7T9UOCKV,B00PG63UWI,346205445,Zombie Golf,Mobile_Apps,2,0,0,N,Y,ads,There are way to many ads,2015-02-21
CU,38107923,R1NB17A3SCY3LY,B00OKYQZDI,155730994,Cookie Jam,Mobile_Apps,5,0,0,N,Y,Five Stars,much better than candy crush!,2015-02-21
CU,12191428,R3N0UDQGC8B9NV,B00DOZY9GE,89666241,Dashlane Password Manager,Mobile_Apps,5,0,0,N,Y,It's a keeper.,"I was using Roboform but it has problems recognizing what to do and when sometimes, enough to irritate the hell out of you.<br /><br />This one is more graphic, not quite a &#34;do it own thing when it wants to&#34; sort of thing.<br /><br />Anyway, I uninstalled Roboform, just got tired of fighting it.<br /><br />This thing are all quirky, so be ready of some learning curve.",2015-02-21
CU,3343185,R82PVHSIFZJF9,B00S9KL6UG,540302882,Dream Catchers: The Beginning (Full),Mobile_Apps,3,0,0,N,Y,It was alright.,Way too short for $4.99! Graphics OK. I liked the sstory. Not worth the $4.99.,2015-02-21
CU,52102546,R18UV9Y24Z4DP9,B0089BPEZS,227259263,HBO GO,Mobile_Apps,1,1,2,N,Y,Not COM[cast]PATIBLE,Yet another Fire TV app that doesn't work with Comcast Xfinity. It's pretty frustrating when almost none of the advertised entertainment apps work with my cable provider.,2015-02-21
CU,42369615,RVWMH0GEO33GX,B008AZGWYK,450598605,WebMD,Mobile_Apps,5,0,0,N,Y,Five Stars,Great Resource.,2015-02-21
BR,46788727,R2CGQEG2C09F0H,B00O6HUOD6,819043630,Slots Fun - Vegas Slot Machine Games And Free Casino Slot Games For Kindle Fire,Mobile_Apps,5,0,0,N,Y,cool game,Just started playing this game and absolutely love it. Can't wait until I get to the next levels. They all look interesting.,2015-02-21
BR,29307422,R60M4BNU9B5U1,B00CYMJIYQ,272778352,Spite and Malice,Mobile_Apps,2,0,0,N,Y,Spite and Malice,Love the game but not able to maximize it ... hard to see.,2015-02-21
BR,25959757,R1ADMZEEAPHY2C,B00SI8N9VS,808475641,Zuma Blast,Mobile_Apps,3,0,0,N,Y,Zuma Blast,I like this game. It is a very fast paced game. Need to be quick with your fingers and eyes.,2015-02-21
BR,2194014,R155H521M35W9O,B0086VWCPG,885419126,"Runtastic PRO GPS Running, Walking & Fitness Tracker",Mobile_Apps,4,0,0,N,Y,Four Stars,it's great app',2015-02-21
BR,23752543,RY0MZI9G11GD1,B00KQHVWWC,515682811,"DoubleU Casino - Vegas Fun Free Slots, Video Poker & Bonuses! Spin & Hit the Jackpot!",Mobile_Apps,5,0,1,N,Y,FUN!!,Love this game..awesome bonus' with just as awesome payouts...free spins galore...highly recommend this slots..no locked games...FUN!!,2015-02-21
BR,953907,RB6HF0WHFFOR8,B00QW8TYWO,828652896,Crossy Road,Mobile_Apps,5,0,0,N,Y,awesome,I think the game is so fun.,2015-02-21
BR,5708909,R1O525PU62VYDI,B00IZLM8MY,89857418,High School Story,Mobile_Apps,5,0,0,N,Y,awesome,Super fun 5 stars :),2015-02-21
BR,8637874,R2XULTC3UUEB5O,B00QRA5GR4,511262278,Jewels Crush,Mobile_Apps,1,0,0,N,Y,One Star,Not good,2015-02-21
BR,21151199,RELLZJN2NS895,B00H4W8WZM,475943001,How to Draw: Dragons,Mobile_Apps,5,0,0,N,Y,Michael Jackson,Back-up co-op,2015-02-21
BR,19733499,R2DAPZQ9NV7UA6,B00MA6FBMY,27124706,Flappy Birds Family,Mobile_Apps,5,0,0,N,Y,Five Stars,Very cool. Kids love it.,2015-02-21
US,5755155,R2BXCPLJDARBPP,B00K21GDX0,432891189,Way2 (Formerly Way2SMS Free SMS),Mobile_Apps,2,0,0,N,Y,Two Stars,Massage not via android apps,2015-02-21
US,27895664,R3MTEDN30O2Q8B,B00LZXOI5E,26513432,Montezuma Puzzle 2 Premium,Mobile_Apps,5,0,0,N,Y,best game ever,Great game to play!!!!!!!!,2015-02-21
US,32121295,R1DNU4S1F7N2J3,B00PASQM36,836274138,Nail Art Tutorials,Mobile_Apps,5,6,7,N,Y,best nails ever,This is the best way for making nails,2015-02-21
US,38240336,R281LYUL5O20HZ,B00IAQ3RJM,135329517,Monster Busters: Match 3 Puzzle,Mobile_Apps,5,0,0,N,Y,Five Stars,Love it. It's addicting.,2015-02-21
US,33321125,R2E1J6YVUKDHA8,B00IG2DOKM,784083581,Township,Mobile_Apps,5,0,0,N,Y,:),Great game,2015-02-21
US,17121154,R2IO7KU9X9J9IM,B00C334JAE,426316816,Photography Tutorials,Mobile_Apps,3,0,0,N,Y,Excellent! Thanks!,Excellent! Thanks!,2015-02-21
US,7018056,R1WE554MQ1SFKW,B00OJNOWZS,434952745,Word Search Games Free,Mobile_Apps,2,1,1,N,Y,I love this word find because of the large lettering but,"I love this word find because of the large lettering but...I'll play a few games and then I will get the message, &#34;word find has stopped working.&#34; This has happened several times soI have removed it until the problem can be resolved. Thank you.",2015-02-21
US,27647734,R1KVUWV2Z19BDF,B0067VKQLE,196333078,Plants vs. Zombies,Mobile_Apps,4,0,0,N,Y,Four Stars,Had fun wish it was longer,2015-02-21
US,4005775,R2EL9DZ8GM26LN,B00QW8TYWO,828652896,Crossy Road,Mobile_Apps,5,0,0,N,Y,amaze,This is a good.game to play I love it get crosy roads and play for life my friends have it we all love it play play play play play play crosy<br />Crosy Crosy Crosy road road road road road road,2015-02-21
US,43550238,R1ME7Q9UHVFUZ7,B00ILYCMRG,811103212,DISH Anywhere,Mobile_Apps,4,0,1,N,Y,Four Stars,Amazing can watch shows no matter where I am,2015-02-21
US,11576198,R3HJSP41QQDCEI,B00GGQLZUG,660881040,Slot Bonanza,Mobile_Apps,1,0,1,N,Y,Nothing is FREE ,"I was really disappointed that once I ran out of &#34;free&#34; coins, unless I paid for more coins, that was all I could play.",2015-02-21
US,6428323,R2NRKS7NNZSEYW,B00QW8TYWO,828652896,Crossy Road,Mobile_Apps,3,0,0,N,Y,cool,"It's ok, you can win stuff.just for the game.",2015-02-21
AU,33183227,R3ZSI8HEC5CFF,B00N28818A,838378762,Amazon Prime Video,Mobile_Apps,2,1,1,N,Y,Love amazon prime I general,Love amazon prime I  general.  But they need a few more kids movies available and I absolutely hate how they have it set up  to scroll through the movies. So I couldn't give it a 3.,2015-02-21
AU,29348511,R38PKUJJ7AU0J3,B00FAPF5U0,46324555,Candy Crush Saga,Mobile_Apps,5,0,0,N,Y,Keith,Very addictive!,2015-02-21
AU,2961812,R355K22CLMPDJP,B00SQ7386C,764139675,qq - Tap to shoot the dots (Kindle Tablet And Kindle Fire Phone Edition),Mobile_Apps,5,0,0,N,Y,Awesome,I absolutely love this game,2015-02-21
AU,17374493,R1HAV4ALZDEZ59,B00N28818A,838378762,Amazon Prime Video,Mobile_Apps,5,0,0,N,Y,Five Stars,Heartfelt!,2015-02-21
AU,37216851,R8EJ29EVHQEZ8,B00BFX2DI8,736107694,"Disney Junior – Watch full episodes, live TV, movies, music videos and clips. Play games.",Mobile_Apps,5,0,0,N,Y,Great for Kids and FireTV / FireTV Stick,Another app for my daughter to watch in our bedroom on the FireTV Stick.,2015-02-21
AU,12254632,R1XFYEL0SFY00E,B006D1ONE4,161579655,Where's My Water?,Mobile_Apps,5,0,0,N,Y,Keeps the elders young,Another game we play together (my 7 year old granddaughter and I). Good for the brain and solving skills.  We love it.,2015-02-21
AU,16513331,R1WDZUHGPLFU09,B00JR4FI0M,619927525,GO EARTH 3D,Mobile_Apps,3,0,0,N,Y,Three Stars,Not quite what I expected.,2015-02-21
AU,46347256,R328BQPJQE5UMD,B00BXPQN2K,845303633,The Tribez,Mobile_Apps,3,0,0,N,Y,meh.,Not great not horrible. Ok for passing the time.,2015-02-21
AU,42660847,R36IO4PUO4514G,B00I0V0L00,696205433,Email Login,Mobile_Apps,1,0,0,N,Y,One Star,Dont's know what this is,2015-02-21
AU,7267989,R3F4WCJVPAAUOM,B00DHQHQCE,855618269,Battle Beach,Mobile_Apps,5,0,0,N,Y,awesome,You can upgrade stuff and attack people.,2015-02-21
AU,1133776,R3938VI872N0TQ,B00ELV0WF2,251829092,SOLITAIRE! - Free Solitaire Games,Mobile_Apps,3,0,0,N,Y,Three Stars,Enjoy playing this game,2015-02-21
AU,31331009,RTVR4750W8UCD,B00ODC5N80,104083367,Sling Television - A La Carte TV,Mobile_Apps,5,0,0,N,Y,Internet Television Done Right!,"I'm loving my Sling TV, and this app allows you to easily navigate through the service.  On the Amazon Fire TV, it looks IDENTICAL to what you'd expect from digital cable or satellite.  I couldn't be happier.",2015-02-21
AU,35001959,R3M019VDL4Z0WP,B00N7JT3VS,31817979,show box,Mobile_Apps,1,1,1,N,Y,Didn't work,Nothing ever loaded. Galaxy s4 both rooted and not rooted.,2015-02-21
AU,23062131,R3LDNXWM5EFOVD,B004GVYXTS,624566278,Hangman Free,Mobile_Apps,1,0,1,N,Y,One Star,This was terrible...I deleted it!,2015-02-21
AU,14432807,R2ITG5Q1J9HGU9,B00SHV617K,314851800,The Island Castaway: Lost World®,Mobile_Apps,4,0,0,N,Y,Fun to play,"The game is fun to play, but I don't like the limited storage for items.",2015-02-21
AU,6120187,R17LWT8WAP92PE,B00DVKOYBM,263046246,8 Ball Pool,Mobile_Apps,5,0,0,N,Y,pool,Good game wish they let us talk instead of lame catchphrases. And sticks could be cheaper. But overall gameplay is awsome,2015-02-21
AU,3727680,RCAVTWVS3UTJY,B00SW50UH8,72970713,aa,Mobile_Apps,5,1,2,N,Y,Aa is the devil in disguise,One day I decided to see what was popular on the Appstore and I saw this game. I made the mistake of downloading this app. I have not stopped playing for four weeks. I have been hearing a mysterious chanting in my head saying to play more and beat the game. As I reached the final level I kept seeing Images of the devil as I placed the last pin I was turned into a slave for the evil demon aa. do not buy this game if you want to live.,2015-02-21
US,1094893,R2YT1I81GDHMCI,B00881VLCE,76742616,Magic Jigsaw Puzzles,Mobile_Apps,5,0,0,N,Y,Great game,"Very fun and entertaining,  Who wouda thought",2015-02-21
CA,9825790,R2BVCOACWFL6TA,B00JOT3HQ2,545270466,Geometry Dash Lite,Mobile_Apps,5,0,0,N,N,"though this game is very fun, it is also very rage inducing","though this game is very fun, it is also very rage inducing, so if you rage easily, just play a little at a time",2015-02-21
CA,4840441,R2CSBVYRJ2PEO4,B00EC5ZFL8,42381297,House of Fun – Vegas Casino Free Slots,Mobile_Apps,4,0,0,N,Y,fun,Fun,2015-02-21
CA,10228870,R1HHH8JV9O1VXT,B00EKA6MWG,981177271,PVSTAR+ (YouTube Music Player),Mobile_Apps,5,0,0,N,Y,galaxy s4,This is my favorite app thanks amazon for having it... thumbs down 👎 to google play for removing it. I sure hope amazon keeps it,2015-02-21
CA,2214383,RENW1QD9VFB7A,B00EO8P5LS,131131755,3-Reel Slots Deluxe,Mobile_Apps,4,0,0,N,Y,Four Stars,this game is also fun,2015-02-21
CA,34154551,R3H9ABT9JE8FOJ,B00IKZX1ZI,578520888,Frozen Free Fall,Mobile_Apps,1,0,0,N,Y,spongebob.lover,Frozen is the worst movie ever and it.is even.worse.then trying to tell your self it is good. A mother thing if you do a share you have.to have 20words to submit it.,2015-02-21
CA,6900367,R1TJUMQCB03NWX,B00KMX5V8G,723085334,Farm Heroes Saga,Mobile_Apps,1,6,7,N,Y,stealing my money!,This is crap! I have tried buying gold bars 3 times and each time the game freezes and doesn't give me my gold bars! I thought that since I didn't get my bars they didn't charge my credit card well low and behold they have charged me EACH time! This is ridiculous I have given a lot of money to this company and have been playing for a long time! This is wrong! Shady way of doing business!,2015-02-21
CA,3380352,R2OP58VCDRU2SB,B00QUA676U,599416190,WSJ Video,Mobile_Apps,1,0,0,N,Y,One Star,Not much there,2015-02-21
CA,36134545,R107Y0H9LAHYUO,B00O5U4K6Q,803317165,DroidTV,Mobile_Apps,5,0,1,N,Y,Droidtv is great.,"I love Droidtv. I have had it for over a year now.  You can record pretty much all the TV shows on it and play them all back with no commercials. They usually have every episode of the shows so you can go all the way back to the pilot if you want to.  If you have Chromecast, you can cast your shows onto your TV.  I think it is also very reasonably priced.  In fact,  we cancelled our Satellite TV because we could get almost every show we normally watch on Droidtv.",2015-02-21
CA,44864598,R12FPOSX4UUGHY,B00OBX5OW6,423091324,Star Wars™: Galactic Defense,Mobile_Apps,4,0,0,N,Y,so far so good,So far game looks and plays good,2015-02-21
